Information Technology and Services;[15, 16, 17];[485284, 539269, 579394, 611687, 727750, 755141, 780808, 802002, 823811, 841465, 860760, 878305, 898885, 917417, 932964, 953755, 970440, 988092, 1005020, 1022676, 1044178, 1062148, 1083024, 1108736, 1130697, 1158300, 1184925, 1218029, 1249786, 1286888, 1406377, 1463198, 1510809, 1558243, 1603523, 1650359, 1697932, 1739694, 1781961, 1823845, 1869681, 1912209, 1953752, 1994849, 2038014, 2079723, 2119042, 2166819, 2212873, 2271685, 2333957, 2406755, 2476234, 2554551, 2630767, 2689875, 2744309, 2801649, 2863413, 2916297, 2979997, 3044323, 3049438, 3099585, 3157008, 3196160, 3233516, 3266967, 3277178, 3336238, 3385661, 3421384, 3495739, 3516761, 3577446, 3636186, 3696753, 3757349, 3820072, 3896620, 3976287, 4064518, 4181589, 4302361, 4359577, 4379239, 4462298, 4567876, 4684806, 4699773, 4798229, 4917926, 5046603, 5219835, 5401275, 5664499, 6025653, 6554833, 7328170, 22692716]
Information Technology and Services;[16, 17];[754318, 815796, 862743, 909842, 950151, 981592, 1011966, 1033882, 1059948, 1086153, 1113921, 1141215, 1167843, 1195626, 1218905, 1242934, 1269199, 1294045, 1437609, 1460767, 1486288, 1518459, 1541530, 1574328, 1602572, 1631715, 1660754, 1692745, 1725884, 1760304, 1793293, 1824344, 1862252, 1898272, 1934296, 1974547, 2015809, 2053957, 2098588, 2143691, 2189869, 2244513, 2322152, 2402125, 2490340, 2575666, 2648551, 2720256, 2789252, 2859201, 2917627, 2981874, 3061898, 3143736, 3226990, 3313139, 3413832, 3500494, 3583935, 3684419, 3777483, 3858715, 3949044, 4045013, 4169277, 4285151, 4359577, 4359577, 4379121, 4379209, 4392119, 4448261, 4495653, 4567075, 4633525, 4684806, 4684806, 4684806, 4734046, 4776241, 4814634, 4868851, 4929332, 4970949, 5051936, 5126278, 5203844, 5265362, 5380659, 5497981, 5633665, 5756169, 5935811, 6152394, 6386106, 6653989, 6944171, 7371081, 8177848, 22692716]
Information Technology and Services;[16, 17, 18];[760916, 827583, 880353, 927457, 969590, 1002461, 1029392, 1057585, 1085641, 1118322, 1145892, 1175312, 1205338, 1231485, 1260282, 1289962, 1433314, 1460629, 1489700, 1522876, 1551822, 1588671, 1615959, 1648737, 1685347, 1721142, 1759662, 1796028, 1831394, 1872089, 1914545, 1954754, 1998417, 2044148, 2093840, 2141570, 2193202, 2258562, 2347094, 2438877, 2528490, 2626997, 2694780, 2780076, 2855719, 2920200, 2994649, 3082766, 3177001, 3262973, 3374143, 3472993, 3563536, 3673906, 3774991, 3867656, 3967092, 4078205, 4216454, 4328480, 4359577, 4379121, 4379152, 4379385, 4448117, 4495616, 4570254, 4639035, 4684806, 4684806, 4699773, 4750402, 4798097, 4864600, 4924022, 4955906, 5041075, 5117007, 5199254, 5266421, 5394146, 5501281, 5638924, 5769080, 5940402, 6126506, 6142557, 6285646, 6450519, 6637978, 6737868, 6887938, 7084771, 7226927, 7480544, 7912090, 8479849, 9423876, 10985157, 22692716]
Information Technology and Services;[17, 18];[3950211, 4358525, 4533855, 4820391, 4978296, 5064095, 5202259, 5427812, 5496329, 5668462, 5759283, 5922629, 6023333, 6097296, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6141757, 6173818, 6205137, 6248787, 6248787, 6290310, 6338392, 6391756, 6431573, 6452416, 6516283, 6559591, 6615594, 6694914, 6737868, 6737868, 6737868, 6737868, 6737868, 6737868, 6753868, 6766899, 6804375, 6839080, 6860120, 6921268, 6924324, 6967270, 6997685, 7042789, 7055788, 7096187, 7104675, 7104675, 7104675, 7139944, 7165061, 7203881, 7228011, 7268608, 7298929, 7346958, 7403474, 7482885, 7566726, 7636695, 7729469, 7825494, 7878991, 7991557, 8066121, 8236243, 8361360, 8526219, 8645009, 8719711, 8891744, 9012664, 9151964, 9366793, 9542256, 9701758, 9913909, 10098905, 10306681, 10518729, 10769890, 10989695, 11245209, 11446603, 11800045, 12123250, 12364783, 12776989, 13686350, 14835512, 19724139]
Information Technology and Services;[17, 18, 19];[4012691, 4405630, 4621810, 4921092, 5034552, 5150056, 5295150, 5473296, 5590189, 5750192, 5896048, 5998418, 6082096, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6147719, 6186585, 6248787, 6248978, 6309439, 6371061, 6410468, 6440243, 6511791, 6573007, 6615594, 6715665, 6737868, 6737868, 6737868, 6737868, 6737868, 6756537, 6786757, 6811229, 6858843, 6904138, 6924324, 6957536, 7001993, 7046605, 7078338, 7104675, 7104675, 7104675, 7141355, 7173740, 7216554, 7253873, 7296574, 7344386, 7402568, 7486019, 7565842, 7636812, 7713705, 7788906, 7850374, 7930923, 7993590, 8069262, 8222314, 8307101, 8447954, 8547284, 8654156, 8748699, 8898897, 9024298, 9112128, 9276254, 9433345, 9535443, 9645197, 9725353, 9901708, 10013438, 10131104, 10259067, 10385745, 10548328, 10772405, 10961194, 11245020, 11416989, 11657350, 12078719, 12273285, 12654691, 13188240, 13857354, 14836690, 16185035, 20659999]
Information Technology and Services;[18, 19];[4012691, 4405630, 4621810, 4921092, 5034552, 5150056, 5295150, 5473296, 5590189, 5750192, 5896048, 5998418, 6082096, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6147719, 6186585, 6248787, 6248978, 6309439, 6371061, 6410468, 6440243, 6511791, 6573007, 6615594, 6715665, 6737868, 6737868, 6737868, 6737868, 6737868, 6756537, 6786757, 6811229, 6858843, 6904138, 6924324, 6957536, 7001993, 7046605, 7078338, 7104675, 7104675, 7104675, 7141355, 7173740, 7216554, 7253873, 7296574, 7344386, 7402568, 7486019, 7565842, 7636812, 7713705, 7788906, 7850374, 7930923, 7993590, 8069262, 8222314, 8307101, 8447954, 8547284, 8654156, 8748699, 8898897, 9024298, 9112128, 9276254, 9433345, 9535443, 9645197, 9725353, 9901708, 10013438, 10131104, 10259067, 10385745, 10548328, 10772405, 10961194, 11245020, 11416989, 11657350, 12078719, 12273285, 12654691, 13188240, 13857354, 14836690, 16185035, 20659999]
Information Technology and Services;[18, 19, 20];[4012691, 4405630, 4621810, 4921092, 5034552, 5150056, 5295150, 5473296, 5590189, 5750192, 5896048, 5998418, 6082096, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6126506, 6147719, 6186585, 6248787, 6248978, 6309439, 6371061, 6410468, 6440243, 6511791, 6573007, 6615594, 6715665, 6737868, 6737868, 6737868, 6737868, 6737868, 6756537, 6786757, 6811229, 6858843, 6904138, 6924324, 6957536, 7001993, 7046605, 7078338, 7104675, 7104675, 7104675, 7141355, 7173740, 7216554, 7253873, 7296574, 7344386, 7402568, 7486019, 7565842, 7636812, 7713705, 7788906, 7850374, 7930923, 7993590, 8069262, 8222314, 8307101, 8447954, 8547284, 8654156, 8748699, 8898897, 9024298, 9112128, 9276254, 9433345, 9535443, 9645197, 9725353, 9901708, 10013438, 10131104, 10259067, 10385745, 10548328, 10772405, 10961194, 11245020, 11416989, 11657350, 12078719, 12273285, 12654691, 13188240, 13857354, 14836690, 16185035, 20659999]
Information Technology and Services;[19, 20];[4651785, 5089396, 5237458, 5387369, 5481595, 5750142, 5912845, 5934658, 6079404, 6201669, 6543291, 6618139, 6720010, 6794147, 6823330, 6952004, 7143653, 7313652, 7394313, 7479299, 7532532, 7630846, 7642341, 7709306, 7731452, 7788181, 7884443, 7891968, 7946739, 7974071, 7981523, 8003442, 8108456, 8152038, 8233906, 8275043, 8331188, 8406113, 8470586, 8496048, 8549744, 8614887, 8760902, 8899582, 8955767, 9029327, 9076586, 9127313, 9188153, 9306749, 9357680, 9389287, 9467648, 9502591, 9534800, 9541593, 9577962, 9647656, 9647813, 9683350, 9734004, 9825948, 9900533, 9918968, 9930164, 10012763, 10045399, 10098770, 10126164, 10178241, 10217071, 10277679, 10320254, 10372369, 10423416, 10483922, 10634935, 10742639, 10816371, 11006122, 11305473, 11422751, 11465498, 11716898, 12019741, 12263190, 12879952, 13150648, 13238288, 13393404, 13765918, 14158388, 14553649, 15134710, 15472418, 16141735, 16411105, 18373886, 19465556, 20659999]
Information Technology and Services;[19, 20, 21];[4651785, 5089396, 5237458, 5387369, 5481595, 5750142, 5912845, 5934658, 6079404, 6201669, 6543291, 6618139, 6720010, 6794147, 6823330, 6952004, 7143653, 7313652, 7394313, 7479299, 7532532, 7630846, 7642341, 7709306, 7731452, 7788181, 7884443, 7891968, 7946739, 7974071, 7981523, 8003442, 8108456, 8152038, 8233906, 8275043, 8331188, 8406113, 8470586, 8496048, 8549744, 8614887, 8760902, 8899582, 8955767, 9029327, 9076586, 9127313, 9188153, 9306749, 9357680, 9389287, 9467648, 9502591, 9534800, 9541593, 9577962, 9647656, 9647813, 9683350, 9734004, 9825948, 9900533, 9918968, 9930164, 10012763, 10045399, 10098770, 10126164, 10178241, 10217071, 10277679, 10320254, 10372369, 10423416, 10483922, 10634935, 10742639, 10816371, 11006122, 11305473, 11422751, 11465498, 11716898, 12019741, 12263190, 12879952, 13150648, 13238288, 13393404, 13765918, 14158388, 14553649, 15134710, 15472418, 16141735, 16411105, 18373886, 19465556, 20659999]
Information Technology and Services;[20, 21, 22];[3782116, 5506791, 5679329, 6846299, 6919042, 7508743, 8341149, 8748256, 9207330, 9444251, 9630569, 9834062, 9840786, 9880865, 9972792, 9991132, 10187080, 10209589, 10236377, 10390269, 10621367, 10696113, 10745761, 10926790, 11538494, 11573550, 11903433, 12317637, 12328510, 13638004, 13755128, 13762258, 14056080, 14131429, 14186589, 14722549, 14913751, 14951971, 15108281, 15144583, 15170424, 15640374, 15668872, 16418504, 16458024, 16808957, 16916750, 17014064, 17067280, 17097200, 17188040, 17274182, 17407707, 17684959, 17871399, 17921339, 18420754, 18543321, 18689030, 18901967, 18948123, 18959455, 19068397, 19141040, 19237364, 19456754, 19519336, 19634345, 19811767, 20083664, 20507569, 20508447, 20621241, 21020768, 21022096, 21526738, 21550876, 21627683, 21775584, 21783324, 21787782, 21856793, 23316524, 23406023, 23809472, 23836151, 24150602, 24235174, 24375291, 25120177, 25268162, 25447447, 25726523, 26267824, 26483392, 26924790, 28179641, 29263002, 29279621, 30268745]
Information Technology and Services;[21, 22];[3782116, 5506791, 5679329, 6846299, 6919042, 7508743, 8341149, 8748256, 9207330, 9444251, 9630569, 9834062, 9840786, 9880865, 9972792, 9991132, 10187080, 10209589, 10236377, 10390269, 10621367, 10696113, 10745761, 10926790, 11538494, 11573550, 11903433, 12317637, 12328510, 13638004, 13755128, 13762258, 14056080, 14131429, 14186589, 14722549, 14913751, 14951971, 15108281, 15144583, 15170424, 15640374, 15668872, 16418504, 16458024, 16808957, 16916750, 17014064, 17067280, 17097200, 17188040, 17274182, 17407707, 17684959, 17871399, 17921339, 18420754, 18543321, 18689030, 18901967, 18948123, 18959455, 19068397, 19141040, 19237364, 19456754, 19519336, 19634345, 19811767, 20083664, 20507569, 20508447, 20621241, 21020768, 21022096, 21526738, 21550876, 21627683, 21775584, 21783324, 21787782, 21856793, 23316524, 23406023, 23809472, 23836151, 24150602, 24235174, 24375291, 25120177, 25268162, 25447447, 25726523, 26267824, 26483392, 26924790, 28179641, 29263002, 29279621, 30268745]
Information Technology and Services;[21, 22, 23];[3782116, 5506791, 5679329, 6846299, 6919042, 7508743, 8341149, 8748256, 9207330, 9444251, 9630569, 9834062, 9840786, 9880865, 9972792, 9991132, 10187080, 10209589, 10236377, 10390269, 10621367, 10696113, 10745761, 10926790, 11538494, 11573550, 11903433, 12317637, 12328510, 13638004, 13755128, 13762258, 14056080, 14131429, 14186589, 14722549, 14913751, 14951971, 15108281, 15144583, 15170424, 15640374, 15668872, 16418504, 16458024, 16808957, 16916750, 17014064, 17067280, 17097200, 17188040, 17274182, 17407707, 17684959, 17871399, 17921339, 18420754, 18543321, 18689030, 18901967, 18948123, 18959455, 19068397, 19141040, 19237364, 19456754, 19519336, 19634345, 19811767, 20083664, 20507569, 20508447, 20621241, 21020768, 21022096, 21526738, 21550876, 21627683, 21775584, 21783324, 21787782, 21856793, 23316524, 23406023, 23809472, 23836151, 24150602, 24235174, 24375291, 25120177, 25268162, 25447447, 25726523, 26267824, 26483392, 26924790, 28179641, 29263002, 29279621, 30268745]
Information Technology and Services;[22, 23];[3782116, 5506791, 5679329, 6846299, 6919042, 7508743, 8341149, 8748256, 9207330, 9444251, 9630569, 9834062, 9840786, 9880865, 9972792, 9991132, 10187080, 10209589, 10236377, 10390269, 10621367, 10696113, 10745761, 10926790, 11538494, 11573550, 11903433, 12317637, 12328510, 13638004, 13755128, 13762258, 14056080, 14131429, 14186589, 14722549, 14913751, 14951971, 15108281, 15144583, 15170424, 15640374, 15668872, 16418504, 16458024, 16808957, 16916750, 17014064, 17067280, 17097200, 17188040, 17274182, 17407707, 17684959, 17871399, 17921339, 18420754, 18543321, 18689030, 18901967, 18948123, 18959455, 19068397, 19141040, 19237364, 19456754, 19519336, 19634345, 19811767, 20083664, 20507569, 20508447, 20621241, 21020768, 21022096, 21526738, 21550876, 21627683, 21775584, 21783324, 21787782, 21856793, 23316524, 23406023, 23809472, 23836151, 24150602, 24235174, 24375291, 25120177, 25268162, 25447447, 25726523, 26267824, 26483392, 26924790, 28179641, 29263002, 29279621, 30268745]
Information Technology and Services;[22, 23, 24];[4144298, 5579257, 6414520, 6907403, 7512554, 7669140, 8111969, 8617981, 9156832, 9413187, 9502009, 9736385, 9838970, 9878460, 9975543, 10061673, 10199910, 10230484, 10388730, 10636316, 10716469, 10857999, 11434505, 11586746, 12006984, 12322639, 13205871, 13741074, 13788702, 14078685, 14159561, 14572481, 14900367, 14957327, 15031548, 15128610, 15164480, 15630975, 15811302, 16434312, 16672093, 16897347, 17015660, 17074461, 17138078, 17244893, 17390349, 17699874, 17885882, 18171047, 18507777, 18677374, 18907967, 18951976, 19019373, 19123606, 19234474, 19468019, 19564190, 19740799, 20032003, 20507587, 20534390, 20797033, 21021631, 21456088, 21556253, 21669095, 21779377, 21786444, 21850582, 22857054, 23346059, 23623885, 23829481, 24138024, 24258994, 24658348, 25158723, 25251631, 25410171, 25508844, 25756697, 26098218, 26397654, 26509876, 27148673, 27932651, 28163076, 28459459, 28711474, 29241595, 29271810, 30011573, 30656212, 33039769, 33239126, 35607562, 39950212, 41127701]
Information Technology and Services;[23, 24];[7649713, 7714468, 7779223, 7843978, 7908733, 8208934, 8509134, 8809334, 9109535, 9409735, 10525834, 11641933, 12758032, 13874131, 14990230, 16551064, 18111898, 19672731, 21233565, 22794399, 23272621, 23750843, 24229065, 24707287, 25185509, 25230366, 25275223, 25320080, 25364937, 25409794, 25487174, 25564554, 25641934, 25719314, 25796695, 25921469, 26046243, 26171017, 26295791, 26420566, 26687249, 26953933, 27220617, 27487300, 27753984, 27828428, 27902873, 27977317, 28051762, 28126206, 28199075, 28271943, 28344812, 28417681, 28490549, 28521879, 28553209, 28584539, 28615869, 28647198, 28764063, 28880927, 28997792, 29114656, 29231520, 29520537, 29809554, 30098571, 30387588, 30676605, 31146522, 31616440, 32086357, 32556274, 33026192, 33043163, 33060135, 33077107, 33094078, 33111050, 33180280, 33249510, 33318741, 33387971, 33457201, 34198705, 34940209, 35681712, 36423216, 37164720, 37869908, 38575096, 39280283, 39985471, 40690659, 40778067, 40865475, 40952884, 41040292, 41127701]
