Power & Energy;22;2;[[16, 17, 18], [19, 20, 21], [22], [23, 24, 25], [26, 27, 28]]
Power & Energy;23;3;[[22, 23], [24, 25], [26, 27]]
Power & Energy;24;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24], [25, 26, 27]]
Power & Energy;25;3;[[22, 23], [24, 25], [26, 27]]
Power & Energy;26;3;[[22, 23], [24, 25], [26, 27]]
Power & Energy;27;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27]]
Power & Energy;28;3;[[14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]]
Power & Energy;29;3;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]]
Heavy Industry;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Heavy Industry;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Heavy Industry;10;1;[10, 11, 12, 13, 14]
Heavy Industry;11;1;[10, 11, 12, 13, 14]
Heavy Industry;12;1;[10, 11, 12, 13, 14]
Heavy Industry;13;1;[11, 12, 13, 14, 15]
Heavy Industry;14;1;[12, 13, 14, 15, 16]
Heavy Industry;15;1;[13, 14, 15, 16, 17]
Heavy Industry;16;1;[14, 15, 16, 17, 18]
Heavy Industry;17;1;[15, 16, 17, 18, 19]
Heavy Industry;18;1;[15, 16, 17, 18, 19]
Heavy Industry;19;1;[15, 16, 17, 18, 19]
Heavy Industry;20;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Heavy Industry;21;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Heavy Industry;22;2;[[16, 17, 18], [19, 20, 21], [22], [23, 24, 25], [26, 27, 28]]
Heavy Industry;23;3;[[22, 23], [24, 25], [26, 27]]
Heavy Industry;24;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24], [25, 26, 27]]
Heavy Industry;25;3;[[22, 23], [24, 25], [26, 27]]
Heavy Industry;26;3;[[22, 23], [24, 25], [26, 27]]
Heavy Industry;27;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27]]
Heavy Industry;28;3;[[17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28], [29, 30, 31]]
Heavy Industry;29;3;[[18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29], [30, 31, 32]]
Heavy Industry;30;3;[[17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28], [29, 30, 31]]
Heavy Industry;31;4;[31]
Heavy Industry;32;3;[[18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29], [30, 31, 32]]
Heavy Industry;33;5;[31, 32, 33]
Education Management;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Education Management;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Education Management;10;1;[10, 11, 12, 13, 14]
Education Management;11;1;[10, 11, 12, 13, 14]
Education Management;12;1;[10, 11, 12, 13, 14]
Education Management;13;1;[11, 12, 13, 14, 15]
Education Management;14;1;[12, 13, 14, 15, 16]
Education Management;15;1;[12, 13, 14, 15, 16]
Education Management;16;1;[12, 13, 14, 15, 16]
Education Management;17;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Education Management;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Education Management;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Education Management;20;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Education Management;21;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Education Management;22;2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22]]
Education Management;23;3;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]]
Education Management;24;3;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]]
Automotive;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Automotive;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Automotive;10;1;[10, 11, 12, 13, 14]
Automotive;11;1;[10, 11, 12, 13, 14]
Automotive;12;1;[10, 11, 12, 13, 14]
Automotive;13;1;[11, 12, 13, 14, 15]
Automotive;14;1;[12, 13, 14, 15, 16]
Automotive;15;1;[13, 14, 15, 16, 17]
Automotive;16;1;[14, 15, 16, 17, 18]
Automotive;17;1;[15, 16, 17, 18, 19]
Automotive;18;1;[16, 17, 18, 19, 20]
Automotive;19;1;[17, 18, 19, 20, 21]
Automotive;20;1;[18, 19, 20, 21, 22]
Automotive;21;1;[18, 19, 20, 21, 22]
Automotive;22;1;[18, 19, 20, 21, 22]
Automotive;23;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Automotive;24;2;[[20, 21], [22, 23], [24], [25, 26], [27, 28]]
Automotive;25;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Automotive;26;2;[[20, 21], [22, 23], [24, 25], [26], [27, 28]]
Automotive;27;2;[[19, 20], [21, 22], [23, 24], [25, 26], [27]]
Automotive;28;3;[[19, 20], [21, 22], [23, 24], [25, 26], [27, 28]]
Automotive;29;3;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]]
Manufacturing;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Manufacturing;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Manufacturing;10;1;[10, 11, 12, 13, 14]
Manufacturing;11;1;[10, 11, 12, 13, 14]
Manufacturing;12;1;[10, 11, 12, 13, 14]
Manufacturing;13;1;[11, 12, 13, 14, 15]
Manufacturing;14;1;[12, 13, 14, 15, 16]
Manufacturing;15;1;[13, 14, 15, 16, 17]
Manufacturing;16;1;[14, 15, 16, 17, 18]
Manufacturing;17;1;[15, 16, 17, 18, 19]
Manufacturing;18;1;[16, 17, 18, 19, 20]
Manufacturing;19;1;[17, 18, 19, 20, 21]
Manufacturing;20;1;[18, 19, 20, 21, 22]
Manufacturing;21;1;[18, 19, 20, 21, 22]
Manufacturing;22;1;[18, 19, 20, 21, 22]
Manufacturing;23;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Manufacturing;24;2;[[16, 17], [18, 19], [20, 21], [22, 23], [24]]
Manufacturing;25;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Manufacturing;26;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Manufacturing;27;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27]]
Manufacturing;28;3;[[14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]]
Manufacturing;29;3;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]]
Chemicals;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Chemicals;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Chemicals;10;1;[10, 11, 12, 13, 14]
Chemicals;11;1;[10, 11, 12, 13, 14]
Chemicals;12;1;[10, 11, 12, 13, 14]
Chemicals;13;1;[11, 12, 13, 14, 15]
Chemicals;14;1;[12, 13, 14, 15, 16]
Chemicals;15;1;[13, 14, 15, 16, 17]
Chemicals;16;1;[14, 15, 16, 17, 18]
Chemicals;17;1;[15, 16, 17, 18, 19]
Chemicals;18;1;[16, 17, 18, 19, 20]
Chemicals;19;1;[17, 18, 19, 20, 21]
Chemicals;20;1;[18, 19, 20, 21, 22]
Chemicals;21;1;[18, 19, 20, 21, 22]
Chemicals;22;1;[18, 19, 20, 21, 22]
Chemicals;23;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Chemicals;24;2;[[16, 17], [18, 19], [20, 21], [22, 23], [24]]
Chemicals;25;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Chemicals;26;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Chemicals;27;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27]]
Chemicals;28;3;[[14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]]
Chemicals;29;3;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]]
Biotechnology;9;3;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]]
Biotechnology;10;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Biotechnology;11;1;[11, 12, 13, 14, 15]
Biotechnology;12;1;[11, 12, 13, 14, 15]
Biotechnology;13;1;[11, 12, 13, 14, 15]
Biotechnology;14;1;[12, 13, 14, 15, 16]
Biotechnology;15;1;[12, 13, 14, 15, 16]
Biotechnology;16;1;[12, 13, 14, 15, 16]
Biotechnology;17;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Biotechnology;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Biotechnology;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Biotechnology;20;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Biotechnology;21;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Biotechnology;22;2;[[13, 14, 15], [16, 17, 18], [19, 20, 21], [22], [23, 24, 25]]
Biotechnology;23;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Biotechnology;24;2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24]]
Biotechnology;25;3;[[11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]]
Biotechnology;26;3;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]]
Electrical/Electronic Manufacturing;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Electrical/Electronic Manufacturing;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Electrical/Electronic Manufacturing;10;1;[10, 11, 12, 13, 14]
Electrical/Electronic Manufacturing;11;1;[10, 11, 12, 13, 14]
Electrical/Electronic Manufacturing;12;1;[10, 11, 12, 13, 14]
Electrical/Electronic Manufacturing;13;1;[11, 12, 13, 14, 15]
Electrical/Electronic Manufacturing;14;1;[12, 13, 14, 15, 16]
Electrical/Electronic Manufacturing;15;1;[13, 14, 15, 16, 17]
Electrical/Electronic Manufacturing;16;1;[14, 15, 16, 17, 18]
Electrical/Electronic Manufacturing;17;1;[15, 16, 17, 18, 19]
Electrical/Electronic Manufacturing;18;1;[16, 17, 18, 19, 20]
Electrical/Electronic Manufacturing;19;1;[16, 17, 18, 19, 20]
Electrical/Electronic Manufacturing;20;1;[16, 17, 18, 19, 20]
Electrical/Electronic Manufacturing;21;3;[[16, 17], [18, 19], [20, 21], [22, 23], [24, 25]]
Electrical/Electronic Manufacturing;22;2;[[16, 17], [18, 19], [20, 21], [22], [23, 24]]
Electrical/Electronic Manufacturing;23;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Electrical/Electronic Manufacturing;24;2;[[16, 17], [18, 19], [20, 21], [22, 23], [24]]
Electrical/Electronic Manufacturing;25;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Electrical/Electronic Manufacturing;26;3;[[18, 19], [20, 21], [22, 23], [24, 25], [26, 27]]
Electrical/Electronic Manufacturing;27;2;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27]]
Electrical/Electronic Manufacturing;28;3;[[14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]]
Electrical/Electronic Manufacturing;29;3;[[15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]]
Transportation/Trucking/Railroad;10;3;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]]
Transportation/Trucking/Railroad;11;3;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20]]
Transportation/Trucking/Railroad;12;1;[12, 13, 14, 15, 16]
Transportation/Trucking/Railroad;13;1;[12, 13, 14, 15, 16]
Transportation/Trucking/Railroad;14;1;[12, 13, 14, 15, 16]
Transportation/Trucking/Railroad;15;1;[12, 13, 14, 15, 16]
Transportation/Trucking/Railroad;16;1;[12, 13, 14, 15, 16]
Transportation/Trucking/Railroad;17;3;[[12, 13], [14, 15], [16, 17], [18, 19]]
Transportation/Trucking/Railroad;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Transportation/Trucking/Railroad;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Transportation/Trucking/Railroad;20;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Transportation/Trucking/Railroad;21;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Transportation/Trucking/Railroad;22;2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22]]
Transportation/Trucking/Railroad;23;3;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]]
Transportation/Trucking/Railroad;24;3;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]]
Oil & Gas;10;3;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]]
Oil & Gas;11;3;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20]]
Oil & Gas;12;1;[12, 13, 14, 15, 16]
Oil & Gas;13;1;[12, 13, 14, 15, 16]
Oil & Gas;14;1;[12, 13, 14, 15, 16]
Oil & Gas;15;1;[12, 13, 14, 15, 16]
Oil & Gas;16;1;[12, 13, 14, 15, 16]
Oil & Gas;17;3;[[12, 13], [14, 15], [16, 17], [18, 19]]
Oil & Gas;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Oil & Gas;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Oil & Gas;20;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Oil & Gas;21;3;[[13, 14], [15, 16], [17, 18], [19, 20], [21, 22]]
Oil & Gas;22;2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22]]
Oil & Gas;23;3;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]]
Oil & Gas;24;3;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]]
Mechanical or Industrial Engineering;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Mechanical or Industrial Engineering;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Mechanical or Industrial Engineering;10;1;[10, 11, 12, 13, 14]
Mechanical or Industrial Engineering;11;1;[10, 11, 12, 13, 14]
Mechanical or Industrial Engineering;12;1;[10, 11, 12, 13, 14]
Mechanical or Industrial Engineering;13;1;[11, 12, 13, 14, 15]
Mechanical or Industrial Engineering;14;1;[12, 13, 14, 15, 16]
Mechanical or Industrial Engineering;15;1;[12, 13, 14, 15, 16]
Mechanical or Industrial Engineering;16;1;[12, 13, 14, 15, 16]
Mechanical or Industrial Engineering;17;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Mechanical or Industrial Engineering;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Mechanical or Industrial Engineering;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Mechanical or Industrial Engineering;20;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Mechanical or Industrial Engineering;21;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Mechanical or Industrial Engineering;22;2;[[13, 14, 15], [16, 17, 18], [19, 20, 21], [22], [23, 24, 25]]
Mechanical or Industrial Engineering;23;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Mechanical or Industrial Engineering;24;2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24]]
Mechanical or Industrial Engineering;25;3;[[11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]]
Mechanical or Industrial Engineering;26;3;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]]
Business Supplies and Equipment;9;3;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]]
Business Supplies and Equipment;10;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Business Supplies and Equipment;11;1;[11, 12, 13, 14, 15]
Business Supplies and Equipment;12;1;[11, 12, 13, 14, 15]
Business Supplies and Equipment;13;1;[11, 12, 13, 14, 15]
Business Supplies and Equipment;14;1;[12, 13, 14, 15, 16]
Business Supplies and Equipment;15;1;[12, 13, 14, 15, 16]
Business Supplies and Equipment;16;1;[12, 13, 14, 15, 16]
Business Supplies and Equipment;17;3;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]]
Business Supplies and Equipment;18;2;[[14, 15], [16, 17], [18], [19, 20], [21, 22]]
Business Supplies and Equipment;19;2;[[11, 12], [13, 14], [15, 16], [17, 18], [19]]
Business Supplies and Equipment;20;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Business Supplies and Equipment;21;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Business Supplies and Equipment;22;2;[[13, 14, 15], [16, 17, 18], [19, 20, 21], [22], [23, 24, 25]]
Business Supplies and Equipment;23;3;[[15, 16], [17, 18], [19, 20], [21, 22], [23, 24]]
Business Supplies and Equipment;24;2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24]]
Business Supplies and Equipment;25;3;[[11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]]
Business Supplies and Equipment;26;3;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]]
Medical Devices;8;3;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]]
Medical Devices;9;3;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18]]
Medical Devices;10;1;[10, 11, 12, 13, 14]
Medical Devices;11;1;[10, 11, 12, 13, 14]
